Code,College_Name,Branch,Category,Cutoff_Mark
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem-636106.",Artificial Intelligence and Data Science,SC,94.0
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem-636106.",AGRICULTURAL ENGINEERING,SC,83.0
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem-636106.",COMPUTER SCIENCE AND ENGINEERING,SC,97.0
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem-636106.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,125.0
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem-636106.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,94.0
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem-636106.",INFORMATION TECHNOLOGY,SC,91.0
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem-636106.",MECHANICAL ENGINEERING,SC,87.0
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",Artificial Intelligence and Data Science,SC,111.5
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,161.0
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",BIO MEDICAL ENGINEERING,SC,89.5
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",COMPUTER SCIENCE AND ENGINEERING,SC,114.0
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,150.5
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",FOOD TECHNOLOGY,SC,86.0
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",INFORMATION TECHNOLOGY,SC,113.0
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",ROBOTICS AND AUTOMATION,SC,107.0
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",Computer Science and Engineering (Cyber Security),SC,104.0
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti (post) Pollachi, Coimbatore-642205.",Artificial Intelligence and Data Science,SC,113.5
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti (post) Pollachi, Coimbatore-642205.",COMPUTER SCIENCE AND ENGINEERING,SC,111.5
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti (post) Pollachi, Coimbatore-642205.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,111.0
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti (post) Pollachi, Coimbatore-642205.",INFORMATION TECHNOLOGY,SC,111.5
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti (post) Pollachi, Coimbatore-642205.",MECHANICAL ENGINEERING,SC,87.5
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",Artificial Intelligence and Data Science,SC,80.5
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",AGRICULTURAL ENGINEERING,SC,104.5
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,83.5
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",COMPUTER SCIENCE AND ENGINEERING,SC,101.0
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,95.5
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,106.5
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",INFORMATION TECHNOLOGY,SC,91.5
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",Artificial Intelligence and Data Science,SC,108.5
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",AGRICULTURAL ENGINEERING,SC,103.5
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",COMPUTER SCIENCE AND ENGINEERING,SC,110.0
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,116.0
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",INFORMATION TECHNOLOGY,SC,116.5
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",MECHANICAL ENGINEERING,SC,116.5
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",Mechatronics Engineering,SC,110.5
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",Artificial Intelligence and Data Science,SC,118.0
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,96.5
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,SC,100.5
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",CIVIL ENGINEERING,SC,103.5
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",COMPUTER SCIENCE AND ENGINEERING,SC,108.0
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,119.5
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",INFORMATION TECHNOLOGY,SC,113.0
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",MECHANICAL ENGINEERING,SC,115.0
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",Computer Science and Engineering (Cyber Security),SC,106.0
2377,"PSG Institute of Technology and Applied Research (Autonomous), Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",Artificial Intelligence and Data Science,SC,182.5
2377,"PSG Institute of Technology and Applied Research (Autonomous), Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",CIVIL ENGINEERING,SC,171.0
2377,"PSG Institute of Technology and Applied Research (Autonomous), Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",COMPUTER SCIENCE AND ENGINEERING,SC,184.0
2377,"PSG Institute of Technology and Applied Research (Autonomous), Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,183.0
2377,"PSG Institute of Technology and Applied Research (Autonomous), Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,177.0
2377,"PSG Institute of Technology and Applied Research (Autonomous), Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",Electronics Engineering (VLSI Design and Technology),SC,176.5
2377,"PSG Institute of Technology and Applied Research (Autonomous), Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",INSTRUMENTATION AND CONTROL ENGINEERING,SC,165.5
2377,"PSG Institute of Technology and Applied Research (Autonomous), Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",MECHANICAL ENGINEERING,SC,171.5
2601,"Adhiyamaan College of Engineering (Autonomous), Aeri Campus, Dr.M.G.R.Nagar, Hosur, Krishnagiri District-635109.",Artificial Intelligence and Data Science,SC,113.5
2601,"Adhiyamaan College of Engineering (Autonomous), Aeri Campus, Dr.M.G.R.Nagar, Hosur, Krishnagiri District-635109.",AERONAUTICAL ENGINEERING,SC,111.5
2601,"Adhiyamaan College of Engineering (Autonomous), Aeri Campus, Dr.M.G.R.Nagar, Hosur, Krishnagiri District-635109.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,102.0
2601,"Adhiyamaan College of Engineering (Autonomous), Aeri Campus, Dr.M.G.R.Nagar, Hosur, Krishnagiri District-635109.",BIO MEDICAL ENGINEERING,SC,97.5
2601,"Adhiyamaan College of Engineering (Autonomous), Aeri Campus, Dr.M.G.R.Nagar, Hosur, Krishnagiri District-635109.",COMPUTER SCIENCE AND ENGINEERING,SC,113.5
2601,"Adhiyamaan College of Engineering (Autonomous), Aeri Campus, Dr.M.G.R.Nagar, Hosur, Krishnagiri District-635109.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,87.5
2601,"Adhiyamaan College of Engineering (Autonomous), Aeri Campus, Dr.M.G.R.Nagar, Hosur, Krishnagiri District-635109.",INFORMATION TECHNOLOGY,SC,100.0
2601,"Adhiyamaan College of Engineering (Autonomous), Aeri Campus, Dr.M.G.R.Nagar, Hosur, Krishnagiri District-635109.",MECHANICAL ENGINEERING,SC,116.0
2601,"Adhiyamaan College of Engineering (Autonomous), Aeri Campus, Dr.M.G.R.Nagar, Hosur, Krishnagiri District-635109.",Computer Science and Engineering (Cyber Security),SC,90.5
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",Artificial Intelligence and Data Science,SC,93.5
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,128.0
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",BIO TECHNOLOGY,SC,109.0
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",CIVIL ENGINEERING,SC,103.0
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",COMPUTER SCIENCE AND ENGINEERING,SC,93.0
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,124.0
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,110.5
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",Electronics Engineering (VLSI Design and Technology),SC,92.5
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",FOOD TECHNOLOGY,SC,112.5
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",INFORMATION TECHNOLOGY,SC,118.0
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",MECHANICAL ENGINEERING,SC,93.5
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",Mechatronics Engineering,SC,81.5
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",TEXTILE TECHNOLOGY,SC,103.0
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",Artificial Intelligence and Data Science,SC,87.5
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,146.0
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,SC,148.0
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",CIVIL ENGINEERING,SC,118.5
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",COMPUTER SCIENCE AND ENGINEERING,SC,108.0
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,99.5
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,85.0
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",Electronics Engineering (VLSI Design and Technology),SC,91.0
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",INFORMATION TECHNOLOGY,SC,128.5
2608,"M.Kumarasamy College of Engineering (Autonomous), Thalavapalayam Post,Punjai Thottakkurichi Village, Karur Tk, Karur-639113.",Computer Science and Engineering (Cyber Security),SC,114.0
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",Artificial Intelligence and Data Science,SC,80.5
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",AERONAUTICAL ENGINEERING,SC,103.5
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",CIVIL ENGINEERING,SC,89.0
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",COMPUTER SCIENCE AND ENGINEERING,SC,102.0
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",Cyber Security,SC,92.5
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,86.5
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,100.5
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",INFORMATION TECHNOLOGY,SC,87.5
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",MECHANICAL ENGINEERING,SC,88.5
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",Mechatronics Engineering,SC,102.0
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",Artificial Intelligence and Data Science,SC,102.5
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,100.5
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",BIO MEDICAL ENGINEERING,SC,83.0
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",BIO TECHNOLOGY,SC,105.0
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,SC,111.5
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",CIVIL ENGINEERING,SC,102.0
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",COMPUTER SCIENCE AND ENGINEERING,SC,83.5
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,81.0
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,86.5
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",INFORMATION TECHNOLOGY,SC,100.5
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",MECHANICAL ENGINEERING,SC,85.0
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",Mechatronics Engineering,SC,88.0
2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",Computer Science and Engineering (Cyber Security),SC,111.5
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",Artificial Intelligence and Data Science,SC,121.0
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",AERONAUTICAL ENGINEERING,SC,93.5
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",AGRICULTURAL ENGINEERING,SC,91.0
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,103.0
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",BIO MEDICAL ENGINEERING,SC,108.5
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",BIO TECHNOLOGY,SC,112.0
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",CIVIL ENGINEERING,SC,90.5
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",Computer Science and Engineering (Internet of Things),SC,104.5
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",COMPUTER SCIENCE AND ENGINEERING,SC,107.0
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",Cyber Security,SC,105.0
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,97.5
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,96.5
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",FOOD TECHNOLOGY,SC,92.0
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",INFORMATION TECHNOLOGY,SC,88.0
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",MECHANICAL ENGINEERING,SC,91.5
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",Mechatronics Engineering,SC,100.0
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",ROBOTICS AND AUTOMATION,SC,99.5
2612,"PGP College of Engineering and Technology, Namakkal- Paramathi NH 7 Road, Namakkal-637207.",Artificial Intelligence and Data Science,SC,105.0
2612,"PGP College of Engineering and Technology, Namakkal- Paramathi NH 7 Road, Namakkal-637207.",BIO MEDICAL ENGINEERING,SC,91.5
2612,"PGP College of Engineering and Technology, Namakkal- Paramathi NH 7 Road, Namakkal-637207.",COMPUTER SCIENCE AND ENGINEERING,SC,93.5
2612,"PGP College of Engineering and Technology, Namakkal- Paramathi NH 7 Road, Namakkal-637207.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,90.0
2612,"PGP College of Engineering and Technology, Namakkal- Paramathi NH 7 Road, Namakkal-637207.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,105.0
2612,"PGP College of Engineering and Technology, Namakkal- Paramathi NH 7 Road, Namakkal-637207.",INFORMATION TECHNOLOGY,SC,84.0
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",Artificial Intelligence and Data Science,SC,109.0
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",BIO MEDICAL ENGINEERING,SC,105.0
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",CIVIL ENGINEERING,SC,83.5
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",Computer Science and Engineering (Internet of Things),SC,108.5
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",COMPUTER SCIENCE AND ENGINEERING,SC,106.5
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,100.0
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,85.0
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",INFORMATION TECHNOLOGY,SC,105.0
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",MECHANICAL ENGINEERING,SC,87.0
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",Computer Science and Engineering (Cyber Security),SC,103.0
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",Safety and Fire Engineering,SC,92.0
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",Artificial Intelligence and Data Science,SC,107.5
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,91.5
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",CIVIL ENGINEERING,SC,113.5
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",COMPUTER SCIENCE AND ENGINEERING,SC,97.0
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,116.5
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,108.0
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",INFORMATION TECHNOLOGY,SC,108.0
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",MEDICAL ELECTRONICS ENGINEERING,SC,102.0
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",MECHANICAL ENGINEERING,SC,91.5
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",PHARMACEUTICAL TECHNOLOGY,SC,109.0
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",ROBOTICS AND AUTOMATION,SC,89.0
2617,"Sengunthar Engineering College (Autonomous), Kosavampalayam, Kumaramangalam (Post),Tiruchengode (Taluk),Namakkal District-637205.",Computer Science and Engineering (Cyber Security),SC,113.5
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",Artificial Intelligence and Data Science,SC,140.5
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,147.5
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",BIO MEDICAL ENGINEERING,SC,95.5
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,SC,129.5
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",COMPUTER SCIENCE AND DESIGN,SC,127.0
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",CIVIL ENGINEERING,SC,111.5
